"id_org","org_name","id","stat","requester","date","subject","descript","tag"
"634239408","Auditoría Superior del Estado de Chihuahua","944","closed","1343027858",2015-10-07,"Pasos 2.1 y 2.2","Que tal\n\nAnexamos el último conjunto de datos que traemos pendiente para su validación según nuestro inventario.\nQuedamos a la espera de su retroalimentación tanto de este conjunto dcomo los anteriores que enviamos.\n\nMuchas Gracias\nSaludos\n\n\n[Descripción","gobierno"
"634239408","Auditoría Superior del Estado de Chihuahua","457","closed","1343027858",2015-09-03,"Auditoría Superior del Estado de Chihuahua","Que tal\n\nAnexamos nuestro inventario de datos  la minuta firmada por el grupo de trabajo de la ASE y los layouts de los conjuntos de datos que esperamos estar liberando próximamente.\n\n\nEsperamos su pronta retroalimentación para continuar con los siguientes pasos.\nGracias\nSaludos\n\n[Descripción","gobierno"
"637759867","","808","closed","1307087507",2015-09-25,"Usuario y contraseña para acceso a http","Buen día.\r\n\r\nHoy es la fecha limite para subir al sistema el inventario de datos priorizado y aun no hemos recibido el usuario y contraseña de acceso al portal http","administrador_de_datos"
"637759867","","453","closed","1336774228",2015-09-02,"Duda punto 1.3 de Planeación","Solicito su amable atención para  cumplir con el punto 1.3 Priorizar los datos de valor y en específico el  “Incluir los datos solicitados a través de la Infraestructura Estratégica de Datos Abiertos.”\nPor su amable apoyo Gracias.\n\n-------------------------------------------------------------------------------------------\nAtte.\nC. Juan Luis González Prieto.\nGerencia de Seguridad en Informática y Comunicaciones.\nTelecomunicaciones de México.\nCoordinador de Control de Red.\nTorre Central de Telecomunicaciones.\nPiso 9 Ala Norte\n\n•","economía"
"637759867","","400","closed","1307087507",2015-08-29,"Fwd","Fyi\n\n\n\nInicio del mensaje reenviado","inventario"
"637759867","","1332","closed","1336774248",2015-10-29,"Datos TELECOMM","Buena tarde.\n\nYa se procedió a la captura de la información de TELECOMM así como a la publicación de la misma, sin embargo al consultar el portal de datos.gob.mx, no muestra ningún archivo para descarga de los que se configuraron, ¿pueden indicarme si hay algún paso adicional?, según la guía así se realizó el procedimiento de carga.\n\nAdicional a eso se definió el URL del logo, sin embargo no aparece reflejado en el portal de datos.gob.mx en la institución TELECOMM.\n\nAnexo se envía evidencia.\n\nDe antemano gracias.\n\nSaludos.\n\nT.S.U. Octavio Santiago Arellano\nGerente de seguridad en Informática y Comunicaciones\n\nTelecomunicaciones de México\nTel. 50901100 Ext. 1895\n\n[logomail]\n\nSi usted no es el destinatario de este correo electrónico y sus anexos, usted no puede copiar, re-enviar, abrir o usar cualquier parte de él; por favor, bórrelo de su sistema, así como todas sus copias,  y notifique al remitente por el correo electrónico.   No puede garantizarse que las comunicaciones de Internet sean oportunas, seguras, libres de error o virus.\nThe information contained in this E-mail is confidential. It may also be legally privileged. If you are not the addressee you may not copy, forward, disclose or use any part of it;  please delete it and all copies from your system and notify the sender immediately by return E-mail.  Internet communications cannot be guaranteed to be timely, secure, error or virus-free.,","muestra"
"637759867","","1368","closed","1336774248",2015-11-03,"RE","Este es un seguimiento de su solicitud anterior n.° #1332 \Datos TELECOMM\\n\nBuena tarde.\n\nAdjunto envío el logotipo institucional de Telecomm para su publicación en el portal de datos.gob.mx\n\nDe antemano muchas gracias.\n\nSaludos.\n\nT.S.U. Octavio Santiago Arellano\nGerente de seguridad en Informática y Comunicaciones\n\nTelecomunicaciones de México\nTel. 50901100 Ext. 1895\n\n[logomail]\n\nDe","muestra"
"640152567","Instituto Nacional para la Educación de los Adultos","1554","closed","1704832297",2015-11-27,"Publicación de Datos Abiertos","Hola","demografía"
"640152567","Instituto Nacional para la Educación de los Adultos","1059","closed","1479771388",2015-10-16,"Pasos 2.1 y 2.2","Buenas tardes\n\n\nSolo para preguntar si se realizará la videoconferencia el día 19 de octubre del 2015 como se comentó en la última videoconferencia.\n\n\nGracias  y en espera de sus comentarios.\n\n\nSaludos\n\nMireya Rodríguez Navarro\nSubdirección de Tecnologías de la Información\nDirección de Acreditación y Sistemas\nInstituto Nacional para la Educación de los Adultos\n\n\n\n\Antes de imprimir este mensaje, asegúrate de que es necesario. Cuidemos nuestro planeta\.,","demografía"
"640152567","Instituto Nacional para la Educación de los Adultos","472","closed","1356684548",2015-09-04,"RE","ANIA","inventario"
"640152567","Instituto Nacional para la Educación de los Adultos","554","closed","1479424798",2015-09-14,"Sin contraseña para Capacitación en línea","Buenos Días","demografía"
"640152567","Instituto Nacional para la Educación de los Adultos","784","closed","1704832297",2015-09-24,"INEA Inventario Datos Abiertos","Hola","cumplimiento"
"640152567","Instituto Nacional para la Educación de los Adultos","1442","closed","1704832297",2015-11-10,"Duda liga de acceso","Hola","demografía"
"640152567","Instituto Nacional para la Educación de los Adultos","1429","closed","1704832297",2015-11-09,"Duda INEA - Publicación datos abiertos","Hola","demografía"
"640152567","Instituto Nacional para la Educación de los Adultos","1602","closed","1704832297",2015-12-02,"RV","Hola","cumplimiento"
"640152567","Instituto Nacional para la Educación de los Adultos","566","closed","1479771388",2015-09-14,"acceso","buenos días\n\n\nque necesito para poder acceder a la capacitación en línea sobre datos abierdos??\n\n\nSaludos\n\nMireya Rodríguez Navarro\nSubdirección de Tecnologías de la Información\nDirección de Acreditación y Sistemas\nInstituto Nacional para la Educación de los Adultos\n\n\n\n\Antes de imprimir este mensaje asegúrate de que es necesario. Cuidemos nuestro planeta\.,","sociedad"
"640152567","Instituto Nacional para la Educación de los Adultos","1623","closed","1704832297",2015-12-03,"Duda Encuesta  \Fortaleciendo el impacto de las políticas de Gobierno Abierto en México","Hola","demografía"
"640152567","Instituto Nacional para la Educación de los Adultos","1464","closed","1704832297",2015-11-13,"Guias","Hola","demografía"
"640152567","Instituto Nacional para la Educación de los Adultos","1510","closed","1704832297",2015-11-23,"PDF Seminario WEB 23/11/15","Estimados Enlaces y/o Administradores de Datos\n\nAdjunto remito la guía en formato PDF relativa al Seminario Web sobre el paso 3 de la Guía.  \n\nSaludos cordiales,","demografía"
"640152567","Instituto Nacional para la Educación de los Adultos","1493","closed","1704832297",2015-11-19,"Re","Este es un seguimiento de su solicitud anterior n.° #1429 \Duda INEA - Publicación dat...\\n\nHola","demografía"
"640152567","Instituto Nacional para la Educación de los Adultos","1804","closed","3564092428",2015-12-17,"Datos Abiertos","A quien corresponde","demografía"
"640152567","Instituto Nacional para la Educación de los Adultos","1064","closed","1704832297",2015-10-19,"Especificaciones publicación Datos Abiertos","Hola","adela"
"640423987","","1289","closed","1358113368",2015-10-27,"No aparece inventario de datos y plan de apertura","A quién corresponda","adela"
"640423987","","526","closed","1358113368",2015-09-10,"Re","Este es un seguimiento de su solicitud anterior n.° #477 \Re","cumplimiento"
"640423987","","477","closed","1358113368",2015-09-04,"Re","A quién corresponda","inventario"
"662529358","Comisión Nacional de las Zonas Áridas","475","closed","1347520587",2015-09-04,"RE","Estimada Mtra. Ania Calderón\n\nPara cumplir con la normatividad en materia de datos abiertos le envío el  Inventario Institucional de Datos Abiertos adjunto al presente.\n\nCabe mencionar que el documento ya había sido enviado a la cabeza de sector de la Comisión Nacional de las Zonas Áridas que es SAGARPA, y por un error mío no la envié al Escuadrón de Datos Abiertos. Se adjunta al presente dicho Inventario Institucional de Datos Abiertos.\n\nDe antemano agradezco su atención al presente y quedo al pendiente para cualquier comentario.\n\nSaludos.\n\n\n[firmajorge]\n\nDe","inventario"
"663239368","Agencia de Noticas del Estado Mexicano","1611","closed","1346736588",2015-12-02,"Re","Este es un seguimiento de su solicitud anterior n.° #1434 \Consulta\\n\nEstimada Luis Rodán","demografía"
"663239368","Agencia de Noticas del Estado Mexicano","685","closed","1346736588",2015-09-21,"Duda","Buenas tardes","administrador"
"663239368","Agencia de Noticas del Estado Mexicano","745","closed","1346736588",2015-09-23,"duda","Buenas tardes","closed_by_merge"
"663239368","Agencia de Noticas del Estado Mexicano","741","closed","1346736588",2015-09-23,"Fwd","[http","closed_by_merge"
"663239368","Agencia de Noticas del Estado Mexicano","1307","closed","1346736588",2015-10-28,"Re","Este es un seguimiento de su solicitud anterior n.° #685 \Duda\\n\nEstimado Eduardo","adela"
"663239368","Agencia de Noticas del Estado Mexicano","470","closed","1346736588",2015-09-04,"Inventario Institucional de Datos","Mtra. Ania Calderón Mariscal\nDirectora General de Datos Abiertos de la\nCoordinación de la Estrategia Digital Nacional\nP r e s e n t e.\n\n\nDe conformidad con el “Decreto que establece la Regulación en Materia de Datos Abiertos” publicado el 20 de febrero de 2015, así como la “Guía de Implementación de la Política de Datos Abiertos”, publicada el pasado 18 de junio del presente año, envío por este medio el Inventario Institucional de Datos (en formato XLS) junto con la copia de la Minuta de la sesión del Grupo de Trabajo donde se formalizó dicho Inventario.\n\nAsimismo, adjunto al presente copia del oficio circula enviado a las Unidades Administrativas de la Entidad junto con las repuestas.\n\n\nSin otro particular, quedo a sus órdenes y hago propicia la ocasión para hacerle llegar un cordial saludo.\n\n\nAtentamente.\n\n\n\n\n\n[http","inventario"
"663239368","Agencia de Noticas del Estado Mexicano","1434","closed","1346736588",2015-11-09,"Consulta","Buenas tardes","demografía"
"663239368","Agencia de Noticas del Estado Mexicano","763","closed","1346736588",2015-09-23,"Solicitud de contraseña para ingresar a la plataforma ADELA","Buenas tardes","closed_by_merge"
"669771778","","691","closed","1225853807",2015-09-22,"RV","Buenas noches\n\nPodrían solventar las siguientes dudas","geografía"
"669771778","","661","closed","1225853807",2015-09-19,"Dudas sobre el plan de apertura","Buenas noches\n\nPodrían solventar las siguientes dudas","ambiente"
"669771778","","1282","closed","1225853807",2015-10-27,"Publicación de información","Buen día\n\nEstoy a punto de publicar la información en el sistema Adela, pero el día de ayer actualice la información del inventario general de datos y me borró los datos que tenía en el plan de apertura.. Capturé nuevamente la información y ahora en la sección “Catálogo de datos” me aparecen dos Planes de Apertura..\n\nPublicó los dos o como puedo dejar el ultimo que genere?\n\nGracias.\n\nSaludos cordiales,\nAtentamente\n\nSandy Sarahi Pardo Mora\nJEFE DE DEPARTAMENTO DE SISTEMAS\n\nPara mayores informes comunícate al","adela"
"669771778","","1538","closed","1225853807",2015-11-26,"RE","Este es un seguimiento de su solicitud anterior n.° #1282 \Publicación de información\\n\nEstimada Claudia\n\nDerivado al cambio que se dio en la manera de trabajar con los Organismos desconcentrados de la SAGARPA, estoy tratando de actualizar el inventario y generar el plan de apertura, pero nuevamente me marca algunos errores, los cuales te los menciono a continuación","adela"
"669771778","","690","closed","1225853807",2015-09-22,"RV","Saludos cordiales\nAtentamente\n\nSandy Sarahi Pardo Mora\nJEFE DE DEPARTAMENTO DE SISTEMAS\n\nPara mayores informes comunícate al","ambiente"
"669771778","","1716","closed","1225853807",2015-12-11,"Entregable del 16 de diciembre de 2015","Buen día en seguimiento a la capacitación del día 4 de diciembre de 2015 me permito consultar de la manera más atenta cual es el entregable que defina el cumplimiento de la actividad 4.1 Promover el uso, reuso y redistribución de los Datos Abiertos.\n\nCon la finalidad de estar en posibilidad de proporcionarla al Órgano Interno de Control en caso de que la requiera.\n\nPor su atención muchas gracias.\n\nAtentamente\n\nSandy Sarahi Pardo Mora\nJEFE DE DEPARTAMENTO DE SISTEMAS\n\nPara mayores informes comunícate al","administración"
"669771778","","861","closed","1225853807",2015-09-26,"Re","Sandy de los Conjuntos que no van a formar parte del Plan de Apertura no es necesario llenar la Descripción, ni modificar las frecuencias o fechas de publicación.\n\nSaludos,\n--\nRicardo\n\nOn 25/09/2015, at 6","ambiente"
"669771778","","481","closed","1225853807",2015-09-04,"RE","Este es un seguimiento de su solicitud anterior n.° #124 \Envío de plantilla de Inven...\\n\nBuen día\n\nPor instrucciones del administrador de datos, adjunto envío el inventario de datos solventando a las observaciones emitidas, es importante aclarar que no se modificó la plataforma del recurso “Listado de Instrumentos Internacionales de Pesca 1976-2014”, siguiendo la recomendación de Ricardo Pizzuto, puesto que la fuente de datos son los tratados o acuerdos internacionales.\n\nPor su atención muchas gracias.\n\nSaludos cordiales,\n\nAtentamente\n\nSandy Sarahi Pardo Mora\n\nJEFE DE DEPARTAMENTO DE SISTEMAS\n\nPara mayores informes comunícate al","cumplimiento"
"669771778","","660","closed","1225853807",2015-09-19,"Problemas para subir el inventario de datos a traves del sistema ADELA","Buenas noches\n\nEstoy teniendo problemas para subir el inventario de datos en el sistema ADELA, me podrían apoyar en solventarlo por favor.\n\nAnexo la pantalla de error y el inventario general de datos que intento subir.\n\n[cid","ambiente"
"669771778","","482","closed","1225853807",2015-09-04,"RE","Este es un seguimiento de su solicitud anterior n.° #124 \Envío de plantilla de Inven...\\n\nBuen día\n\nPor instrucciones del administrador de datos, adjunto envío el inventario de datos solventando a las observaciones emitidas, es importante aclarar que no se modificó la plataforma del recurso “Listado de Instrumentos Internacionales de Pesca 1976-2014”, siguiendo la recomendación de Ricardo Pizzuto, puesto que la fuente de datos son los tratados o acuerdos internacionales.\n\nPor su atención muchas gracias.\n\nSaludos cordiales,\nAtentamente\n\nSandy Sarahi Pardo Mora\nJEFE DE DEPARTAMENTO DE SISTEMAS\n\nPara mayores informes comunícate al","closed_by_merge"
"669771778","","857","closed","1225853807",2015-09-25,"RE","Muchas gracias Ricardo solo me queda una duda, de los conjuntos de datos que NO voy a seleccionar para generar en el plan de apertura también debo capturar la descripción, la frecuencia con la que actualizan y confirmar la fecha de publicación????\n\nSaludos cordiales,\nAtentamente\n\nSandy Sarahi Pardo Mora\nJEFE DE DEPARTAMENTO DE SISTEMAS\n\nPara mayores informes comunícate al","ambiente"
"728836767","","486","closed","1364141968",2015-09-05,"RE","Una disculpa olvide anexar el archivo de la minuta, mismo que adjunto al presente.\n\n\nSaludos\n\nDe","closed_by_merge"
"728836767","","1648","closed","3205894098",2015-12-04,"Solicitud de información","Estimada Karen","economía"
"728836767","","1223","closed","1364141968",2015-10-24,"diferencia de información entre plan de apertura y catálogo de datos","Buenas tardes\n\nPor este medio me permito hacerles llegar las siguientes consultas","adela"
"728836767","","966","closed","1364141968",2015-10-09,"ERROR AL SUBIR INVENTARIO","Buenas tardes\n\nPor este medio les reporto un problema, estoy tratando de subir el inventario en la aplicación ADELA.GOB.MX y al momento de subir el archivo me muestra el siguiente mensaje\n\n[cid","adela"
"728836767","","487","closed","1364141968",2015-09-05,"envío de inventario de datos abiertos de Lotería Nacional","A quien corresponda\n\n\nEn cumplimiento a lo establecido en el Decreto que Establece la Regulación en Materia de Datos Abiertos, mediante el cual se instruye a todas las dependencias y entidades de la Administración Pública Federal a iniciar la publicación gradual de sus conjuntos de datos públicos, la cual establece los pasos, acciones, tiempos de cumplimiento con las disposiciones de datos abiertos.\n\nPor lo anterior, me permito poner a su disposición el entregable relativo al Paso 1.2 Crear un Inventario Institucional de Datos. El cual consiste en el archivo con el inventario de datos de Lotería Nacional, así como la minuta en la cual se aprueba dicho inventario.\n\n\nAgradeciendo de antemano su atención, quedo a sus órdenes para cualquier duda o comentario al respecto.\n\n\nAtentamente\n\n\nDiana Olivera\nAdministrador de Datos Abiertos en la Lotería Nacional para la Asistencia Pública.\n\n________________________________\n\n“2015, Año del Generalísimo José María Morelos y Pavón”,","inventario"
"728836767","","1569","closed","3205894098",2015-11-30,"Seminarios web y Dirección para oficio de designación","Estimada Karen\n\nComo lo comentamos vía telefónica, con mucho gusto le hago llegar la información que me solicitó.\n\nLos seminarios web que se han ido impartiendo son los siguientes","economía"
"728836767","","1753","closed","1364141968",2015-12-15,"Asesoría Presencial","Buenas tardes Diana\n\nAgradeciendo tu amabilidad al teléfono y como acordamos por esa vía, te envío nuestra dirección (Nuevo León 210, piso 14, Col. Condesa) con el objetivo de vernos este Viernes 18, para trabajar sobre el servicio de dtaos que platicamos.\nSi pudieras eventualmente confirmarme quienes vendrán a dicha reunión, te lo agradecré mucho. Sin más por el momento, me mantengo a tu disposición para resolver cualquier duda sobre el proceso de cumplimiento de la Política de Datos Abiertos en el correo  escuadron@datos.gob.mx o vía telefónica al 50935300 ext","administrador_de_datos"
"756500047","","733","closed","1190257108",2015-09-23,"RV","Aun no se ha recibido el usuario y contraseña.\n\nQuedo en espera de sus instrucciones\n\nMtra. Adriana Hernández Mendoza\nSubdirección de Soporte Funcional de Procesos Adjetivos\nConsejo Nacional de Ciencia y Tecnología\nTel","administrador_de_datos"
"756500047","","538","closed","1190257108",2015-09-11,"Clave y contraseña","Buen día!\n\nComunico a usted que CONACYT  no ha recibido clave y contraseña para ingresar a adela.datos.gob.mx.\n\nQuedo en espera de su valiosa respuesta\n\nMtra. Adriana Hernández Mendoza\nSubdirección de Soporte Funcional de Procesos Adjetivos\nConsejo Nacional de Ciencia y Tecnología\nTel","economía"
"756500047","","1238","closed","2340068987",2015-10-26,"Buenos días\n\nPor medio del presente le solicito d...,","Buenos días\n\nPor medio del presente le solicito de la manera más atenta nos indique si es posible obtener una clave de acceso de lectura al  sistema denominado ADELA\ncon el fin de que este Órgano Interno de Control  proporcione un seguimiento eficaz y eficiente a la Implementación de los Datos Abiertos de esta Institución.\n\nSin más por el momento les enviamos un cordial saludo.\n\nAtentamente\n\nIng. Javier Rueda\n________________________________\nLa selección de instituciones, programas, proyectos y personas destinatarios de los apoyos del Consejo Nacional de Ciencia y Tecnología, se realizan mediante procedimientos competitivos, eficientes, equitativos y públicos, sustentados en méritos y calidad; los apoyos que se otorgan están sujetos a procesos de evaluación , selección, formalización y seguimiento en términos del marco normativo que corresponde a cada programa, por tanto, el contenido de este mensaje no se considera oferta, propuesta o acuerdo alguno, sino hasta que sea confirmado de manera formal por el servidor público del Consejo responsable del programa. El contenido de este mensaje de datos es confidencial y se entiende dirigido y para uso exclusivo del destinatario, por lo que no podrá distribuirse y/o difundirse por ningún medio sin la previa autorización de emisor original. Si usted no es el destinatario, se le prohíbe su utilización total o parcial para cualquier fin.\n________________________________,","adela"
"756500047","","608","closed","1190257108",2015-09-15,"Usuario Adela","Buen día.\n\nComunico a usted que el Consejo Nacional de Ciencia y Tecnología (CONACYT)  no ha recibido usuario y contraseña para acceder a la plataforma “Adela”.  Solicito de la manera más atenta se enviada a la brevedad a fin de cumplir en tiempo y forma con la publicación del plan de apertura.\n\nQuedo a sus órdenes.\n\nMtra. Adriana Hernández Mendoza\nSubdirección de Soporte Funcional de Procesos Adjetivos\nConsejo Nacional de Ciencia y Tecnología\nTel","economía"
"756500047","","520","closed","1190257108",2015-09-09,"RE","Buen día.\n\nEn alcance al correo anterior adjunto encontrará la Minuta de la reunión de trabajo del CONACYT debidamente firmada.\n\nQuedo a sus órdenes\n\nMtra. Adriana Hernández Mendoza\nSubdirección de Soporte Funcional de Procesos Adjetivos\nConsejo Nacional de Ciencia y Tecnología\nTel","inventario"
"756500047","","1676","closed","1190257108",2015-12-08,"Contraseña","Buenas tardes.\n\nComunico a usted que con la finalidad de realizar la actividad de la encuesta es necesario contar un usuario y contraseña mismo que el CONACYT no ha recibido.\n\nEn razón de lo anterior solicito de la manera más atenta nos haga llegar dicha información\n\nQuedo a sus órdenes\n\nMtra. Adriana Hernández Mendoza\nConsejo Nacional de Ciencia y Tecnología\nSubdirección de Soporte Funcional de Procesos Adjetivos\nTel","economía"
"756500047","","1444","closed","1190257108",2015-11-10,"Pasos 2.1 y 2.2","Buen día\n\nDando seguimiento a la publicación de datos abiertos, ¿me podrían indicar cuales son los siguientes pasos?\n\nQuedo a sus órdenes\n\nMtra. Adriana Hernández Mendoza\nConsejo Nacional de Ciencia y Tecnología\nSubdirección de Soporte Funcional de Procesos Adjetivos\nTel","economía"
"756634547","","1757","closed","3518962307",2015-12-15,"RE","Gracias. Lo revisamos con todo gusto.\n\n \n\nSaludos\n\n \n\nRM\n\n \n\n \n\nDe","mxabierto"
"756634547","","493","closed","1222950107",2015-09-07,"Plan de Apertura Institucional","Estimados\n\nAgradezco de antemano la atención al presente correo y en virtud de la comunicación telefónica con el C. Ricardo Pizzuto, solicito atentamente puedan proporcionarme el nuevo modelo de Plan de Apertura, para dar cumplimiento a la obligación señalada en el paso 1.4 de la Guía de Implementación.\n\nSaludos, gracias.\n\nAtentamente,\nFrancisco Olvera Martínez\nOficina de la Coordinación de Asesores, PF\n5481-4300,   Ext","soporte"
"756634547","","1756","closed","3518962307",2015-12-15,"Liga rota","Estimado Ricardo","null"
"756634547","","1052","closed","1678394478",2015-10-16,"Pasos 2.1 y 2.2","Lic. Claudia Tinoco.\n\nBuenas tardes te envío el correo de solicitud de información de los pasos 2.1 y 2.2\n\nSin más por el momento, envío un cordial saludo.\n\nRespetuosamente.\n\nOficial\nIng. Erick Armando Cortés López\nSubdirector de Seguimientos de Proyectos\nDirección General de Informática\n[Descripción","null"
"756634547","","756","closed","1678394478",2015-09-23,"Policia Federal","[cid","administrador_de_datos"
"756634547","","1773","closed","3543320458",2015-12-16,"Liga rota","Estimado Luis","liga_rota"
"756704077","","1166","closed","1441966337",2015-10-22,"Datos Abiertos Publicación de datos DUDAS.","Buenas tardes\n\nSoy el encargado de publicar los datos abiertos del Instituto Nacional de Cancerología y tengo 2 dudas.\n\nEn la plataforma de ADELA\n1.-En la pestaña de Catálogo de Datos, en conjunto y recursos de datos en la opción de editar\n¿Está url de donde la obtengo? URL para consultar diccionario de datos *\nTengo que subir mi archivo DCAT a una url o ¿Cual es el paso que tengo que realizar ?.\nPorque ya publique pero no aparecen mis datos en http","adela"
"756704077","","611","closed","1263908827",2015-09-15,"Inventario de datos abiertos Cancerología","Buenas tardes\n\nCon respecto al apartado de datos completos en donde menciona que tenemos falla debido a que existen campos vacíos.\n\nSolicitamos si nos pueden comentar donde faltan los datos debido a que el inventario de datos que se requisito se encuentra completo de acuerdo a la estructura que nos solicitaron.\n\nEstamos a su disposición","inventario"
"756704077","","532","closed","1263908827",2015-09-10,"RV","De","administrador_de_datos"
"756704077","","781","closed","1263908827",2015-09-24,"Priorización de Datos Abiertos y Plan de Apertura Institucional de Datos Abiertos","Buenas tardes\n\nEl Instituto Nacional de Cancerología a través del Administrador de Datos Abiertos genero e íntegro los entregables 1.3 Priorización de Datos abiertos y 1.4 Plan de Apertura Institucional de acuerdo a las guías que se encuentran disponibles en http","administrador_de_datos"
"756704077","","614","closed","1263908827",2015-09-15,"Cancerología","Buenas tardes.\n\nSe remite el inventario de datos en Excel para cumplir con lo solicitado.\n\nSaludos\n\n[Descripción","cumplimiento"
"756704077","","1169","closed","1441966337",2015-10-22,"RV","Buenas tardes Yosu Ferre\n\nAntes que nada excelente tarde y gracias por el apoyo brindado. Como quedamos en la llamada telefónica te envío  la el comprobante de las actualizaciones del Catálogo de datos en ADELA. Además de la pantalla de error que presentamos en ADELA\n\n[cid","closed_by_merge"
"756762787","Veracruz Municipio","938","closed","1426143087",2015-10-07,"Inventario de datos del Municipio de Veracruz Ver.,","Buen día","economía"
"756762787","Veracruz Municipio","499","closed","1426143087",2015-09-08,"Dudas","Buenas tardes","soporte"
"756762787","Veracruz Municipio","1386","closed","1426143087",2015-11-04,"Mejorar el contenido de la información","Buenos días","adela"
"756762787","Veracruz Municipio","1105","closed","1426143087",2015-10-20,"Pregunta","Hola","economía"
"756762787","Veracruz Municipio","1516","pending","1426143087",2015-11-24,"Atención a un Conjunto de Datos","Buenos días Nohemí\n\nHemos detectado que el Conjunto de datos que te remito en la siguiente liga, no es público en formatos abiertos","economía"
"756762787","Veracruz Municipio","1263","closed","1426143087",2015-10-26,"Pregunta","La url están correctas ya las cheque de manera independiente al portal de datos\n\nen adela lo que hice fue","adela"
"756762787","Veracruz Municipio","1193","closed","1426143087",2015-10-23,"Pregunta","Buenas tardes","adela"
"756762787","Veracruz Municipio","999","closed","1426143087",2015-10-12,"Envío inventario de datos corregido","Buenas tardes","economía"
"756762787","Veracruz Municipio","544","closed","1426143087",2015-09-11,"Envío inventario de datos de Municipio de Veracruz Ver.,","Buenas tardes","gobierno"
"756762787","Veracruz Municipio","1521","closed","1426143087",2015-11-24,"Modificación del inventario de datos de Municipio de Veracruz Ver,","Buenas tardes","economía"
"756762787","Veracruz Municipio","1213","closed","1426143087",2015-10-23,"Pregunta","Ya se publico la información en datos.gob.mx<http","closed_by_merge"
"756762787","Veracruz Municipio","1156","closed","1426143087",2015-10-22,"Envío logo con las características solicitadas","Buenas tardes","economía"
"756762787","Veracruz Municipio","1004","closed","1426143087",2015-10-12,"Envío inventario de datos del Municipio de Veracruz Ver,","Hola","economía"
"756762787","Veracruz Municipio","1279","closed","1426143117",2015-10-27,"Confirmacion de asistencia","alli estaremos en el evento de red de innovadores\n\n--\n\n[http","economía"
"756762787","Veracruz Municipio","1042","closed","1426143087",2015-10-15,"Solicitud de contraseña de Adela","Buenas tardes","adela"
"756762787","Veracruz Municipio","894","closed","1426143087",2015-09-30,"Inventario de datos","Buenas tardes","economía"
"756762787","Veracruz Municipio","1089","closed","1426143087",2015-10-19,"Pregunta","Buenas tardes","adela"
"757043297","","570","closed","1479836508",2015-09-14,"inventario institucional catastro reynosa","[No content]","null"
"757043297","","1565","closed","1479836508",2015-11-30,"conjuntos para revision","envio conjuntos para revision\n\ngracias\n\nnota","null"
"757043297","","1479","closed","1479836508",2015-11-17,"revision de inventario de datos","[No content]","redmx"
"757043297","","1606","closed","1479836508",2015-12-02,"conjunto para revision","[No content]","null"
"757043297","","1459","closed","1479836508",2015-11-12,"revision inventario de datos","[No content]","inventario"
"757043297","","1023","closed","1479836508",2015-10-14,"usuario","buenos dias\n\nel motivo de mi correo es para solicitar el usuario y contraseña para la plataforma adela  y asi continuar con los trabajos\n\ngracias","adela"
"757043297","","1652","closed","1479836508",2015-12-07,"logo","[Imágenes integradas 1]","null"
"757059947","","639","closed","1479683578",2015-09-18,"Tipos de datos","Hola tenemos un listado de datos que trae valores con comas, por ejemplo un listado de instituciones de seguros contiene","soporte"
"757059947","","654","closed","1479683578",2015-09-18,"Pregunta arcivo en Excel","Hola tenemos un archivo en .xlsx que en cada hoja trae información de siniestros por ramo\n\nSon 19 ramos ¿Es necesario crear los 19 archivos de cada ramo o se puede usar el concentrado que ya estamos manejando?\n\nSalvo el encabezado, el archivo está estructurado\n\nAnexo el archivo para que quede más claro\n\nSaludos...\n\n\n\n\n[cid","soporte"
"757059947","","598","closed","1483092298",2015-09-14,"Usuario y contraseña para ingresar a la aplicación de adela.datos.gob.mx","Buenas tardes","administrador"
"757059947","","993","closed","1483092298",2015-10-12,"Duda sobre documento como Dato Abierto","Buenas tardes","economía"
"757059947","","1557","closed","1483092298",2015-11-28,"Adición de nuevos Datos al catálogo de Datos Abiertos","Buenas tardes","economía"
"757059947","","1558","closed","1483092298",2015-11-30,"Fw","Buenos días","economía"
"757059947","","563","closed","1479683578",2015-09-14,"Webinar - Datos Abiertos","Hola nos llegó un aviso que dice","soporte"
"757102637","","586","closed","1480569247",2015-09-14,"Solicito usuario para el sitio de ADELA","A quien corresponda","medio"
"757353447","","1672","closed","2229317418",2015-12-08,"Fwd","En seguimiento al correo de fecha 13 Noviembre 2015 en que el suscrito solicitó se incluyera el logo de la SEDENA en los conjuntos de datos abiertos propuestos.\n\nQuisiera saber el motivo por el cual no ha sido agregado dicho logo.\n\nGracias por su atención prestada al presente.\n\nSaludos cordiales\n\n\nCapitán 1/o. I. C. I. \nOnésimo Ramírez Hernández\nJefe de la Sección de Seguridad de la Información/\nDirección General de Informática/\nSecretaría de la Defensa Nacional\n\n----- Mensaje reenviado -----\nDe","comunicación"
